"ID","gene_symbol","log2FoldChange","pvalue","padj","mean_CTRL","mean_shBKCa","mean_expression","delta_sh_minus_ctrl"
"ENSG00000167617","CDC42EP5",-0.614762885328986,0.000364837800438612,0.0016422286713559,7.13831792290488,6.55145287282455,6.84488539786472,-0.586865050080331
"ENSG00000169679","BUB1",0.185186217194135,0.000368708093257665,0.00165923275141286,11.9900606410562,12.1754088650489,12.0827347530525,0.185348223992664
"ENSG00000151176","PLBD2",0.222412466587751,0.000370149971098145,0.00166530285992045,11.8737515736757,12.0934180689311,11.9835848213034,0.219666495255344
"ENSG00000162783","IER5",0.213290644288278,0.000371394196089496,0.00167048090308428,11.2103714592237,11.4235510316544,11.3169612454391,0.213179572430741
"ENSG00000182534","MXRA7",-0.189297155614597,0.000371844820286804,0.00167208773281153,12.67146812265,12.4841352705436,12.5778016965968,-0.18733285210638
"ENSG00000100372","SLC25A17",-0.208850024172341,0.000372146400437972,0.00167302371233802,10.5791580051868,10.3712134447251,10.475185724956,-0.207944560461767
"ENSG00000222041","CYTOR",0.252012020079285,0.00037258487032881,0.00167457446990655,10.6965638274854,10.945632560584,10.8210981940347,0.249068733098591
"ENSG00000039139","DNAH5",0.44736015128734,0.000372903014167606,0.00167552517451673,7.71056679574629,8.17292917556013,7.94174798565321,0.462362379813841
"ENSG00000101882","NKAP",0.231704606781444,0.00037298354437751,0.00167552517451673,10.2057132166872,10.4348247998467,10.320269008267,0.229111583159458
"ENSG00000078618","NRDC",-0.149953393475068,0.000373426179073836,0.0016770928423617,13.1808847170384,13.0301998278902,13.1055422724643,-0.150684889148151
"ENSG00000132185","FCRLA",1.05739482629185,0.000375389878155547,0.00168548925733531,4.5406287128095,5.63281352781243,5.08672112031097,1.09218481500293
"ENSG00000255121","AP003392.4",-0.52346520344072,0.000376095139249483,0.00168738651049893,7.38948601355538,6.86074471368139,7.12511536361838,-0.528741299873988
"ENSG00000177700","POLR2L",-0.272983546611329,0.000376033135652761,0.00168738651049893,12.1844373016151,11.9156446254963,12.0500409635557,-0.268792676118794
"ENSG00000178449","COX14",-0.263703018411157,0.000375919717603851,0.00168738651049893,10.5363136283258,10.2694358604659,10.4028747443958,-0.266877767859906
"ENSG00000123843","C4BPB",1.31932518846071,0.000377473951037691,0.00169314843869762,3.79709237810507,5.1999237869725,4.49850808253878,1.40283140886743
"ENSG00000031081","ARHGAP31",0.219949386583733,0.000377773423514485,0.00169406734822198,10.5592726890589,10.7804949392501,10.6698838141545,0.221222250191156
"ENSG00000119760","SUPT7L",0.20446394893508,0.000378060097488173,0.00169492841903436,10.4910910009367,10.6971437435477,10.5941173722422,0.20605274261098
"ENSG00000116133","DHCR24",-0.137327079125788,0.000378768414033068,0.00169767890404909,14.6844587453302,14.5470998292822,14.6157792873062,-0.13735891604802
"ENSG00000268912","AC012313.5",-0.668021244571968,0.000378969776742062,0.00169815636194779,6.91250558432249,6.22696106759283,6.56973332595766,-0.685544516729661
"ENSG00000133107","TRPC4",0.297785440887894,0.000379095477888119,0.00169829462773697,9.92762905635752,10.2260919466261,10.0768605014918,0.298462890268626
"ENSG00000215158","AC138409.2",0.511975923218859,0.000379402576557036,0.00169924525658587,7.18423826035389,7.68178784445579,7.43301305240484,0.497549584101904
"ENSG00000112406","HECA",0.243854500154298,0.000381811433330798,0.00170960628287603,9.7826265153762,10.0256625249448,9.90414452016049,0.243036009568574
"ENSG00000241749","RPSAP52",-0.662972618110096,0.000381995978740326,0.00171000499883107,6.89851099214808,6.2145636829329,6.55653733754049,-0.683947309215178
"ENSG00000166794","PPIB",-0.174140633521786,0.000384175366936821,0.00171933119729336,14.4685147102908,14.2935919039704,14.3810533071306,-0.174922806320339
"ENSG00000205531","NAP1L4",-0.138512149187515,0.000385449409514095,0.0017246019806995,13.2987480705013,13.1602900379186,13.2295190542099,-0.138458032582667
"ENSG00000106780","MEGF9",0.252367011212773,0.000387664741871329,0.00173408065649463,9.68457938040618,9.93395615216894,9.80926776628756,0.249376771762755
"ENSG00000164845","FAM86FP",-1.13402422141787,0.000388430162220719,0.00173663682514961,5.37205927704067,4.28487250669036,4.82846589186551,-1.0871867703503
"ENSG00000235423","AC068768.1",-0.569305453002925,0.000388339819439593,0.00173663682514961,7.1813946530992,6.6284148228234,6.9049047379613,-0.552979830275806
"ENSG00000235643","LINC01647",-1.67042928329934,0.000389132220747669,0.00173934137411577,4.69953888527765,3.08656584160984,3.89305236344375,-1.61297304366781
"ENSG00000083812","ZNF324",-0.263840011125024,0.000390039576968911,0.00174296198283138,9.494955635095,9.23388671614978,9.36442117562239,-0.261068918945224
"ENSG00000147883","CDKN2B",0.170627313258851,0.000390982219836094,0.0017467384302358,12.1367098803,12.3082405190454,12.2224751996727,0.171530638745343
"ENSG00000087253","LPCAT2",-0.383726117929205,0.000391182455125416,0.00174719706696825,8.13036385422525,7.74444287938439,7.93740336680483,-0.38592097484086
"ENSG00000100697","DICER1",-0.253678776874469,0.000391598172756576,0.00174861767615443,11.7665727657099,11.5156966739307,11.6411347198203,-0.250876091779194
"ENSG00000134780","DAGLA",-0.27884063525029,0.000391742514968719,0.00174882609649212,9.61831046001282,9.33468937680933,9.47649991841107,-0.283621083203489
"ENSG00000135723","FHOD1",0.212870594219922,0.0003924087160067,0.00175136352662412,11.0445246886438,11.2567385782621,11.1506316334529,0.212213889618301
"ENSG00000092978","GPATCH2",-0.293239685659666,0.00039291594072163,0.00175319034003526,9.50494073671596,9.21695931542819,9.36095002607207,-0.287981421287768
"ENSG00000111674","ENO2",0.167581649324081,0.000393520292456621,0.0017554495158765,12.5916657824773,12.7593378207321,12.6755018016047,0.167672038254816
"ENSG00000143437","ARNT",0.208409330425366,0.000394198793851022,0.00175803825720956,10.7464547131326,10.9557625977583,10.8511086554454,0.209307884625717
"ENSG00000126067","PSMB2",0.143582718927594,0.000396162476873993,0.00176635590410999,13.0481977009791,13.1919365656427,13.1200671333109,0.143738864663618
"ENSG00000119616","FCF1",-0.175072093839337,0.000396490592167315,0.00176693891073866,12.1579496175637,11.9837491134939,12.0708493655288,-0.174200504069782
"ENSG00000141510","TP53",-0.164928993372803,0.000396446430385908,0.00176693891073866,13.2268088369655,13.0607005735525,13.143754705259,-0.166108263413003
"ENSG00000268001","CARD8-AS1",-0.536972052965506,0.000397550887330467,0.00177122323676023,7.38243196329489,6.82221794462056,7.10232495395772,-0.560214018674329
"ENSG00000064199","SPA17",-0.310393448722509,0.000398143773052075,0.00177342348265434,9.65766463832058,9.35262760608624,9.50514612220341,-0.305037032234337
"ENSG00000265399","AP005329.2",0.814811212431776,0.000398451397581566,0.00177435233153333,5.49033032895572,6.34893341355226,5.91963187125399,0.858603084596541
"ENSG00000166170","BAG5",-0.207715989526927,0.000398898332603041,0.00177590093077823,11.3949530820666,11.185134198581,11.2900436403238,-0.209818883485553
"ENSG00000116254","CHD5",1.91099163377734,0.000399560290723331,0.00177840580802684,2.44466589890945,4.20217148773307,3.32341869332126,1.75750558882362
"ENSG00000163602","RYBP",-0.201636254826558,0.000401838612634496,0.00178810193783134,10.8021134339595,10.6013191814447,10.7017163077021,-0.200794252514823
"ENSG00000152556","PFKM",0.172675212101918,0.00040428173981426,0.001798526418165,12.0862185473702,12.2594503208396,12.1728344341049,0.173231773469354
"ENSG00000164543","STK17A",-0.198288694471577,0.000405373533390805,0.0018029355412061,10.856582841391,10.6593393189432,10.7579610801671,-0.197243522447863
"ENSG00000148835","TAF5",0.276091939193857,0.000406093703984693,0.001805690057996,9.16440137599121,9.43876139537615,9.30158138568368,0.27436001938494
"ENSG00000108799","EZH1",-0.251975458756621,0.000411409162118489,0.00182841709031861,10.3184869765695,10.0681115512804,10.193299263925,-0.250375425289175
"ENSG00000198498","TMA16",0.20057346944411,0.000411331729936512,0.00182841709031861,10.4981857696287,10.6992525824176,10.5987191760231,0.201066812788872
"ENSG00000103249","CLCN7",0.178172699905633,0.000412028002037838,0.00183071300359542,11.6864764734884,11.8637071472574,11.7750918103729,0.177230673768991
"ENSG00000136859","ANGPTL2",-0.18845858365762,0.000413046735030487,0.00183478413233835,10.796786367672,10.6086640452315,10.7027252064518,-0.188122322440549
"ENSG00000123505","AMD1",0.183493258745042,0.000413777568108289,0.00183757468614758,12.3445351665831,12.526788278955,12.435661722769,0.182253112371953
"ENSG00000248333","CDK11B",0.213392621052665,0.000416458467491769,0.00184902189905966,11.6658259252763,11.881273389991,11.7735496576337,0.215447464714662
"ENSG00000259867","AC105411.1",1.31548740108886,0.000418704509133493,0.00185853320291134,3.97480951909134,5.27482033096527,4.6248149250283,1.30001081187393
"ENSG00000223547","ZNF844",0.360940845471682,0.000419799020155738,0.0018629296790356,8.19141477897249,8.55310722000747,8.37226099948998,0.361692441034988
"ENSG00000277224","HIST1H2BF",-1.51168105938966,0.000420080927131738,0.00186325714174409,4.66783738200049,3.24211434222166,3.95497586211107,-1.42572303977883
"ENSG00000243679","AC018638.5",0.457824080071358,0.000419995255497817,0.00186325714174409,7.47801184081624,7.95216611494801,7.71508897788212,0.474154274131774
"ENSG00000082701","GSK3B",0.179238149526449,0.000420402744155897,0.00186422276791865,12.2611470101103,12.4393740579707,12.3502605340405,0.178227047860466
"ENSG00000179152","TCAIM",-0.228976476914121,0.000420754706485773,0.00186485984513224,10.2300721454857,10.0035168630775,10.1167945042816,-0.226555282408237
"ENSG00000068878","PSME4",0.193935227163211,0.000420678961625964,0.00186485984513224,12.0804156659963,12.2717198021992,12.1760677340978,0.191304136202936
"ENSG00000156802","ATAD2",-0.188543701764168,0.000421909618318008,0.00186951586874592,13.3923172678275,13.2019884351144,13.2971528514709,-0.19032883271306
"ENSG00000125740","FOSB",-0.571705462310229,0.000423104150249351,0.00187388150243999,7.24046800868947,6.64725036210388,6.94385918539667,-0.593217646585588
"ENSG00000235531","MSC-AS1",0.219795513733044,0.000423041992260214,0.00187388150243999,9.99521940091335,10.2170755763675,10.1061474886404,0.221856175454194
"ENSG00000253669","GASAL1",-0.487123199635597,0.000423715911446256,0.00187612688188839,7.50202508901367,7.01953075734305,7.26077792317836,-0.482494331670623
"ENSG00000256304","CCDC150P1",0.840926740528709,0.000424401296803516,0.00187869706318016,5.44468250516678,6.23163443093672,5.83815846805175,0.786951925769946
"ENSG00000197782","ZNF780A",-0.320246314168353,0.000426775108080831,0.00188827158025584,9.17600707756609,8.86521516975554,9.02061112366081,-0.31079190781055
"ENSG00000182378","PLCXD1",-0.211953428672867,0.000426693980509091,0.00188827158025584,10.4256804786629,10.2124070757281,10.3190437771955,-0.213273402934872
"ENSG00000069869","NEDD4",-0.223575764810807,0.000428065321511194,0.00189351226457002,12.0046909317894,11.7763018350133,11.8904963834013,-0.228389096776031
"ENSG00000105976","MET",-0.194155246943473,0.000428254721925844,0.00189388220568144,12.5669714725562,12.3719905723905,12.4694810224733,-0.194980900165728
"ENSG00000198455","ZXDB",0.30592770433247,0.000430023718541408,0.00190123572943271,9.08458232980051,9.39645835867688,9.24052034423869,0.31187602887637
"ENSG00000113649","TCERG1",0.184692528076797,0.000430919056685534,0.00190472392718123,12.2198597270535,12.4030693222512,12.3114645246523,0.183209595197647
"ENSG00000122729","ACO1",0.152597237020838,0.000434303206808692,0.00191920859356279,12.545021311349,12.6973253657493,12.6211733385491,0.152304054400334
"ENSG00000146247","PHIP",0.234332350097286,0.000434665050888466,0.00192033367905474,11.8768268635841,12.106186547984,11.991506705784,0.229359684399933
"ENSG00000156873","PHKG2",0.259945996804069,0.000435533317487181,0.00192322061231207,9.86516897871859,10.1269986489496,9.99608381383408,0.261829670230977
"ENSG00000100410","PHF5A",-0.213103667152627,0.000435531015274227,0.00192322061231207,11.2298498028144,11.0204382851847,11.1251440439996,-0.209411517629775
"ENSG00000185189","NRBP2",-0.23829335831314,0.000436466931348321,0.00192686806526702,10.623679785543,10.3827379346096,10.5032088600763,-0.240941850933451
"ENSG00000143294","PRCC",0.234083219778327,0.00043725724332853,0.0019298812420608,11.3936132645679,11.6248622663655,11.5092377654667,0.23124900179751
"ENSG00000133424","LARGE1",-1.17127738574072,0.000438358493899636,0.00193426495607858,5.23146122745025,4.14933435250924,4.69039778997974,-1.08212687494101
"ENSG00000143631","FLG",0.572754593875767,0.000438590226846001,0.00193481069275794,7.04830842907294,7.60516148242486,7.3267349557489,0.556853053351915
"ENSG00000248371","LINC02056",1.89712723857325,0.000439299897231528,0.00193746402951422,2.36325209879374,4.46365183924694,3.41345196902034,2.1003997404532
"ENSG00000165806","CASP7",0.198555203360185,0.000440012229349747,0.00194012779579822,10.558317023951,10.7562597317188,10.6572883778349,0.197942707767812
"ENSG00000163624","CDS1",1.32461138824581,0.000441806589895427,0.00194623814615794,3.62536321046423,4.8998697463306,4.26261647839742,1.27450653586637
"ENSG00000114631","PODXL2",0.749061137855494,0.00044158402995241,0.00194623814615794,5.68768922532966,6.41765373470135,6.0526714800155,0.729964509371697
"ENSG00000274020","LINC01138",0.572286211127577,0.000441832797058641,0.00194623814615794,6.63485567567522,7.20891265169757,6.9218841636864,0.574056976022347
"ENSG00000272269","AL138724.1",0.369808188430634,0.000441675311244303,0.00194623814615794,8.7024780980089,9.06915817997155,8.88581813899022,0.366680081962656
"ENSG00000220785","MTMR9LP",-0.410859957612402,0.000442206101629044,0.00194692462644939,8.48115715330241,8.07977577056422,8.28046646193332,-0.40138138273819
"ENSG00000013619","MAMLD1",0.243871151260602,0.000442187098480537,0.00194692462644939,9.50935308591908,9.7553703266094,9.63236170626424,0.246017240690321
"ENSG00000131944","FAAP24",-0.254581776665183,0.000443290410807395,0.0019512188043061,9.38927263584238,9.13558633450745,9.26242948517492,-0.253686301334934
"ENSG00000125166","GOT2",0.16844569032222,0.000444440059222931,0.00195579840266547,12.8681138264899,13.0371869767246,12.9526504016072,0.169073150234697
"ENSG00000119326","CTNNAL1",-0.175857616853435,0.000444841768174795,0.00195708518450562,12.3770147931526,12.201910052328,12.2894624227403,-0.17510474082461
"ENSG00000154134","ROBO3",-0.363625630387497,0.000444989369866139,0.00195725366171041,9.4150757390135,9.04182012503906,9.22844793202628,-0.373255613974436
"ENSG00000113328","CCNG1",-0.238672000382131,0.000445749659370504,0.00196011625753641,11.6563218844051,11.4192320533308,11.537776968868,-0.237089831074327
"ENSG00000157869","RAB28",0.244615539068127,0.00044604988319063,0.00196047354158356,9.40461714333483,9.65221245631866,9.52841479982674,0.247595312983826
"ENSG00000101911","PRPS2",0.17621161746339,0.000445985263341793,0.00196047354158356,11.5782323544565,11.7551342325209,11.6666832934887,0.176901878064413
"ENSG00000129255","MPDU1",-0.223674127813075,0.000446178631261753,0.00196055817702404,12.0169602972983,11.7911661911625,11.9040632442304,-0.225794106135783
"ENSG00000123454","DBH",1.16429497200868,0.00044654420025929,0.0019612019744525,4.06676994271577,5.2116768559916,4.63922339935368,1.14490691327583
"ENSG00000160785","SLC25A44",0.212142496968218,0.000446530228662375,0.0019612019744525,10.422954366394,10.6344408908138,10.5286976286039,0.211486524419884
"ENSG00000224086","AC245452.1",-0.325322973767881,0.00044807710343698,0.00196745184260485,8.9054852635437,8.58863068806435,8.74705797580402,-0.316854575479343
"ENSG00000105655","ISYNA1",0.469629878834657,0.000448999106967634,0.00197101691820604,7.46100554769602,7.91393054028864,7.68746804399233,0.452924992592619
"ENSG00000147592","LACTB2",-0.211878107193127,0.000449332656891937,0.00197199768487917,10.971840285823,10.7602632610891,10.8660517734561,-0.211577024733872
"ENSG00000132589","FLOT2",-0.19216388635955,0.000449667755866664,0.00197298476759336,12.1696792629509,11.9754144757413,12.0725468693461,-0.194264787209583
"ENSG00000126010","GRPR",-0.471197038170617,0.000450073567706491,0.00197428155398149,7.73285963586773,7.26525505564049,7.49905734575411,-0.467604580227241
"ENSG00000132423","COQ3",0.297134704951177,0.000451928317757349,0.00198193202492361,9.19884047867037,9.4998125078952,9.34932649328279,0.300972029224829
"ENSG00000175745","NR2F1",-0.242252937512191,0.000452177277297465,0.00198253827798443,10.3727593682918,10.1318283680421,10.2522938681669,-0.240931000249676
"ENSG00000117411","B4GALT2",-0.222353099253629,0.000455559118952801,0.00199638805285581,12.1256862640382,11.8986875462625,12.0121869051504,-0.226998717775702
"ENSG00000174233","ADCY6",0.174313753184507,0.000455557041781417,0.00199638805285581,11.4295208719467,11.6037397831021,11.5166303275244,0.174218911155394
"ENSG00000163874","ZC3H12A",0.36133044618865,0.000455834316563609,0.0019971052782941,8.60147214129124,8.95587795565315,8.77867504847219,0.354405814361913
"ENSG00000137496","IL18BP",0.367284878298088,0.000458961913808676,0.00201031605397704,8.50243345401615,8.87858429919386,8.690508876605,0.37615084517771
"ENSG00000125354","SEPT6",-0.192405784763317,0.000460986779597753,0.00201869143445277,10.9448706179893,10.7511620309385,10.8480163244639,-0.19370858705088
"ENSG00000083067","TRPM3",0.733598232034318,0.000461594970195436,0.0020208605223275,5.72626693331253,6.4507749501971,6.08852094175481,0.724508016884561
"ENSG00000196205","EEF1A1P5",0.25000207786979,0.00046176499916338,0.00202111074921034,10.2260996757992,10.4755485269779,10.3508241013885,0.249448851178688
"ENSG00000267453","LINC01835",2.15341383334715,0.000461889819281356,0.00202116302640566,1.95654542360846,4.11588738837726,3.03621640599286,2.15934196476881
"ENSG00000146729","NIPSNAP2",-0.231677769048247,0.000462851247712449,0.00202487526057638,10.568768505257,10.3375566047257,10.4531625549913,-0.23121190053128
"ENSG00000181027","FKRP",-0.203397295633709,0.000464642633054196,0.00203221567842414,10.5939955141949,10.3927461204942,10.4933708173445,-0.201249393700667
"ENSG00000116221","MRPL37",-0.211456316165802,0.000465654100816287,0.00203564509990636,12.7669404959512,12.5515425671964,12.6592415315738,-0.215397928754793
"ENSG00000140575","IQGAP1",-0.165587008453244,0.000465556429614724,0.00203564509990636,14.5884250268588,14.4214120792261,14.5049185530424,-0.167012947632736
"ENSG00000253307","AC011676.1",1.65418469334284,0.000466020791911973,0.00203675086648177,3.29160842540276,4.67328494482292,3.98244668511284,1.38167651942016
"ENSG00000157978","LDLRAP1",-0.225308571378714,0.000468159182522034,0.00204559744320145,10.3048051033328,10.0797077099057,10.1922564066192,-0.225097393427106
"ENSG00000181744","C3ORF58",0.211707515661081,0.000468553277472038,0.00204681995277246,10.4644662844595,10.6774354998384,10.5709508921489,0.212969215378882
"ENSG00000130158","DOCK6",-0.285595089883212,0.000469113189504942,0.00204876604177451,9.41340206243131,9.11948771613522,9.26644488928326,-0.293914346296084
"ENSG00000131013","PPIL4",0.189782985250013,0.00047207576508718,0.002061201816545,10.9096906692148,11.0987239396359,11.0042073044254,0.189033270421097
"ENSG00000144848","ATG3",0.175528195707861,0.000472589459510436,0.00206294170209504,11.9764146333513,12.1523378321634,12.0643762327574,0.175923198812107
"ENSG00000265491","RNF115",0.205054054629397,0.000472974734538533,0.00206412030140067,10.854014249876,11.0586533600635,10.9563338049698,0.204639110187488
"ENSG00000099785","MARCH2",-0.359880110221799,0.000475860455286537,0.0020757021467383,8.5430342267663,8.1858908384785,8.3644625326224,-0.357143388287799
"ENSG00000167657","DAPK3",0.183552543857704,0.000475843121080223,0.0020757021467383,12.5947452464632,12.7759493098866,12.6853472781749,0.181204063423456
"ENSG00000168394","TAP1",0.198116109422342,0.000476157000468629,0.00207648983204853,10.4122041556827,10.6113471511793,10.511775653431,0.199142995496528
"ENSG00000143702","CEP170",-0.248429363937108,0.000476890566361274,0.00207918248874238,12.4418886368925,12.1888066141523,12.3153476255224,-0.253082022740207
"ENSG00000145730","PAM",0.16128075567587,0.000478013899834792,0.00208357275814065,12.9614956278599,13.1223817439379,13.0419386858989,0.160886116077943
"ENSG00000100324","TAB1",-0.197204539468232,0.000478336085235053,0.002084469686595,10.5699426934012,10.3726018917549,10.4712722925781,-0.197340801646275
"ENSG00000159733","ZFYVE28",0.480703509997515,0.0004786314274858,0.00208524923127998,7.38468511327031,7.88025710491086,7.63247110909059,0.495571991640553
"ENSG00000159784","FAM131B",0.761934127394243,0.000479434925245414,0.00208824173472254,5.54936459858778,6.28227825409594,5.91582142634186,0.732913655508162
"ENSG00000175203","DCTN2",-0.182078388830116,0.000479823795640145,0.00208942725796022,12.4579593959049,12.2776120766397,12.3677857362723,-0.180347319265234
"ENSG00000143368","SF3B4",0.207145893406919,0.000481894684420459,0.00209793489405124,11.7971081383768,12.0057779183687,11.9014430283727,0.208669779991894
"ENSG00000089351","GRAMD1A",0.209244958729175,0.0004827714374308,0.00210124097195817,10.9561646086037,11.1637427067247,11.0599536576642,0.20757809812102
"ENSG00000147854","UHRF2",-0.22894860804325,0.000482958555965988,0.00210154456941117,12.1515052536257,11.9175857742591,12.0345455139424,-0.233919479366604
"ENSG00000089060","SLC8B1",0.276768609429941,0.000483342772671252,0.00210270546342357,9.13746136164341,9.41957529848066,9.27851833006203,0.282113936837252
"ENSG00000168118","RAB4A",0.302825219449218,0.000483757449068136,0.00210399827131748,9.72747081826309,10.0357137640104,9.88159229113673,0.308242945747267
"ENSG00000110060","PUS3",-0.292056627892309,0.000485648220397888,0.00211170884760675,9.1986244294287,8.91218779096674,9.05540611019772,-0.286436638461954
"ENSG00000147894","C9ORF72",-0.334127012297569,0.000487433993545486,0.00211895923486901,8.79674350243606,8.45843359570401,8.62758854907004,-0.338309906732048
"ENSG00000158201","ABHD3",0.284213302444102,0.00048887724248454,0.00212471745240975,9.71078280799781,10.0019291793224,9.85635599366012,0.291146371324622
"ENSG00000111011","RSRC2",0.186930591473626,0.000489196382828756,0.00212558855397518,12.0955057771706,12.2808975056482,12.1882016414094,0.185391728477596
"ENSG00000135446","CDK4",-0.184997159584568,0.000490688979713463,0.00213155673720264,12.8346870532688,12.6490091609843,12.7418481071265,-0.185677892284458
"ENSG00000128346","C22ORF23",-0.523674998213524,0.000491438978052789,0.00213429695392026,7.51819991222422,6.98267374330767,7.25043682776595,-0.535526168916554
"ENSG00000115514","TXNDC9",0.222828998848913,0.000496401532623986,0.00215532634412345,10.7247263343618,10.9486047514111,10.8366655428865,0.223878417049283
"ENSG00000101986","ABCD1",0.289957258695428,0.000497052669640301,0.00215743756403464,9.33691456726155,9.62244190604855,9.47967823665505,0.285527338787
"ENSG00000166902","MRPL16",-0.172506263365287,0.000497128749536856,0.00215743756403464,11.0651369610594,10.8936169301334,10.9793769455964,-0.171520030926002
"ENSG00000168397","ATG4B",0.218964172392921,0.000498560738841026,0.00216312783854796,10.9682433897412,11.1869829848824,11.0776131873118,0.21873959514115
"ENSG00000177943","MAMDC4",0.509191415712788,0.000498907367529125,0.00216410739413191,7.6734486759436,8.16446020886803,7.91895444240581,0.491011532924434
"ENSG00000250571","GLI4",-0.286949996953018,0.00049976440651124,0.00216729994259876,9.21080576774207,8.92102498400637,9.06591537587422,-0.289780783735697
"ENSG00000089902","RCOR1",-0.191414698337671,0.00049994728856543,0.00216756807483114,11.4019904147755,11.2113796103458,11.3066850125606,-0.190610804429703
"ENSG00000114999","TTL",0.157188037632098,0.000501562068001026,0.00217404269901389,12.0709690567094,12.2286723777401,12.1498207172248,0.157703321030789
"ENSG00000103485","QPRT",0.316516568516971,0.000505721380765675,0.00219154091093663,8.84054588538443,9.15909359790164,8.99981974164304,0.318547712517212
"ENSG00000068885","IFT80",-0.240246940226971,0.000506781977669072,0.00219507452640116,10.4306272582144,10.1870205841738,10.3088239211941,-0.243606674040636
"ENSG00000092201","SUPT16H",-0.135617453409055,0.000506756243036067,0.00219507452640116,13.8423320921221,13.7063518121204,13.7743419521212,-0.135980280001633
"ENSG00000271141","AC010680.4",1.98634909352606,0.000507697121784785,0.00219797501515434,2.27222357791015,4.08710458655809,3.17966408223412,1.81488100864794
"ENSG00000261716","AC239868.1",0.358541366669872,0.000507631931983093,0.00219797501515434,8.1433256399733,8.50708975753889,8.3252076987561,0.363764117565589
"ENSG00000168884","TNIP2",0.221768345494045,0.000508702930075657,0.00220179711528516,10.8406710083204,11.0597828750519,10.9502269416862,0.219111866731538
"ENSG00000137054","POLR1E",-0.154947432307124,0.000509061516670865,0.0022028167031195,12.0389665193822,11.884793065848,11.9618797926151,-0.154173453534227
"ENSG00000111371","SLC38A1",0.167099344707226,0.00051249721485863,0.0022171478930318,13.2928885291804,13.4582899976063,13.3755892633934,0.165401468425886
"ENSG00000136059","VILL",0.537478488236001,0.000513889130530708,0.00222263255344997,6.76576283254547,7.30982742046153,7.0377951265035,0.544064587916066
"ENSG00000164751","PEX2",-0.222947928150763,0.00051562786421838,0.0022296142324787,10.6201506013522,10.3993683698118,10.509759485582,-0.220782231540426
"ENSG00000156976","EIF4A2",-0.143709842913904,0.000516114024875662,0.0022311776266112,14.4809254404995,14.3366492964658,14.4087873684827,-0.14427614403372
"ENSG00000111843","TMEM14C",0.149382168010907,0.000516504858874636,0.00223232826526894,12.4803835196478,12.6303376114378,12.5553605655428,0.149954091789967
"ENSG00000163249","CCNYL1",0.241999968672572,0.000517466054681797,0.00223594285114195,9.94593948687387,10.1915421788152,10.0687408328445,0.24560269194134
"ENSG00000271601","LIX1L",0.210561108964067,0.000518278406772208,0.00223891270245191,11.0079062711603,11.2210772317686,11.1144917514645,0.213170960608233
"ENSG00000204054","LINC00963",0.1921963021191,0.000520230536096371,0.00224680366120155,10.8166727620294,11.0084554546973,10.9125641083634,0.191782692667889
"ENSG00000189079","ARID2",0.2355086969169,0.000522550402563871,0.00225627863716148,10.7065704824242,10.9378033603653,10.8221869213948,0.231232877941146
"ENSG00000129354","AP1M2",1.0048766284634,0.000523088360695493,0.00225766646672867,4.69206345835824,5.69909667435782,5.19558006635803,1.00703321599958
"ENSG00000163444","TMEM183A",0.159057860886797,0.000523123990308123,0.00225766646672867,11.4258370428972,11.5852934676022,11.5055652552497,0.159456424705056
"ENSG00000181218","HIST3H2A",-0.453017537817085,0.00052465230488105,0.00226317132527104,7.88767112268438,7.43435339922791,7.66101226095614,-0.453317723456468
"ENSG00000041802","LSG1",0.179766720524756,0.000524637543163956,0.00226317132527104,12.1071624797467,12.2850994860979,12.1961309829223,0.177937006351115
"ENSG00000151006","PRSS53",0.477911773839348,0.000524984163166635,0.00226370882844706,7.74437415408194,8.23335099415701,7.98886257411948,0.48897684007507
"ENSG00000184083","FAM120C",-0.253842216399287,0.000525029753408948,0.00226370882844706,9.42301191589373,9.16720342589069,9.29510767089221,-0.255808490003039
"ENSG00000133624","ZNF767P",0.36934908444687,0.000525437259552079,0.00226444899786596,8.70073457392282,9.07792838128368,8.88933147760325,0.377193807360863
"ENSG00000138663","COPS4",-0.224405335073846,0.000525454349722611,0.00226444899786596,10.6388482117633,10.4181261220559,10.5284871669096,-0.220722089707417
"ENSG00000090612","ZNF268",-0.278307830249558,0.000525649005232419,0.00226474280262072,9.61745195782046,9.33929267243452,9.47837231512749,-0.278159285385938
"ENSG00000124098","FAM210B",-0.230936937606162,0.000530514987827918,0.00228478628193082,11.114867383177,10.8873738208114,11.0011206019942,-0.227493562365547
"ENSG00000167863","ATP5PD",-0.172647658224569,0.000530556314099651,0.00228478628193082,12.0692956424816,11.8979164648,11.9836060536408,-0.171379177681635
"ENSG00000100629","CEP128",-0.262702639830142,0.000532767919499744,0.00229375868395345,9.95115392503914,9.6906417681363,9.82089784658772,-0.260512156902843
"ENSG00000072422","RHOBTB1",0.218480113223568,0.000535602931125391,0.00230541011652193,10.1185859927089,10.3357265852031,10.227156288956,0.217140592494172
"ENSG00000230699","AL645608.3",-1.92181110300407,0.000537405200136567,0.00231205610611374,4.46031735493755,2.48930984503035,3.47481359998395,-1.9710075099072
"ENSG00000177822","AC098864.1",0.444137540814841,0.000537365134823366,0.00231205610611374,7.89730780807361,8.35198600347879,8.1246469057762,0.454678195405181
"ENSG00000125968","ID1",0.221739717281071,0.000537905307922194,0.00231365180006121,11.0330526721667,11.2571582557097,11.1451054639382,0.224105583543047
